item,extract
http://www.wikidata.org/entity/Q11355209,"三峰山（みつみねさん）は、本来は奥秩父山塊にある妙法が岳 (1,332m) 、白岩山 (1,921m) 、雲取山 (2,017m) の三山の総称である。"
http://www.wikidata.org/entity/Q11355210,三峰山（みうねやま）は、高見山地に属する山である。
http://www.wikidata.org/entity/Q11355211,三峰山（みつみねさん）とは丹沢山地東部、大山の北に位置する標高935mの山。
http://www.wikidata.org/entity/Q11355213,三峰山（みつみねさん）は栃木県栃木市北西のはずれ、鹿沼市と、一部佐野市（旧葛生町）の飛び地、羽鶴（はねつる）にまたがる山。
http://www.wikidata.org/entity/Q11355214,"三峰岳（みぶだけ）は、赤石山脈（南アルプス）にある標高2,999 mの山である。"
http://www.wikidata.org/entity/Q11355336,三嶺（みうね/さんれい）は、高知県と徳島県にまたがる山である。
http://www.wikidata.org/entity/Q11355459,三才山（みさやま）は、長野県松本市三才山と上田市西内との境界にある山。
http://www.wikidata.org/entity/Q11355488,"三方岩岳（さんぽういわだけ）は、石川県白山市と岐阜県大野郡白川村にまたがり、両白山地の北部に位置する標高1,736 mの山である。"
http://www.wikidata.org/entity/Q11355495,"三方高（さんぼうこう）は、秋田県鹿角市にある標高1,221.8mの山である。"
http://www.wikidata.org/entity/Q11355606,三木山（みきやま）は、兵庫県三木市福井にある標高114mの山。
http://www.wikidata.org/entity/Q11355740,三本杭（さんぼんぐい）は、四国山地西部に属する山である。
http://www.wikidata.org/entity/Q11355744,三本槍岳（さんぼんやりだけ）は、福島県西白河郡西郷村と栃木県那須塩原市との境界にある山である。
http://www.wikidata.org/entity/Q11356119,三毳山（みかもやま）は、栃木県にある山。
http://www.wikidata.org/entity/Q11356130,三池山（みいけやま、みいけざん）は、福岡県大牟田市と熊本県玉名郡南関町とに跨る山である。
http://www.wikidata.org/entity/Q11356830,三石山（みついしやま）は、千葉県君津市にある標高282mの山である。
http://www.wikidata.org/entity/Q11356958,三舟山（みふねやま）は、千葉県富津市・君津市にある山である。
http://www.wikidata.org/entity/Q11356995,三草山（みくさやま）は大阪府豊能郡能勢町と兵庫県川辺郡猪名川町の府県境に位置（ただし、山頂の二等三角点設置場所は能勢町上杉並びに長谷の両地区にある）する、標高564.0mの、ナラガシワなどの広葉樹を主体とした雑木林に多種多様な生物種が暮らすなだらかな独立峰の山である。
http://www.wikidata.org/entity/Q11357218,三角山（さんかくやま）は、北海道札幌市西区山の手にある標高311.3 mの山。
http://www.wikidata.org/entity/Q11357224,"三角沢ノ頭（さんかくさわのあたま）は塔ノ岳北東にある標高1,331mの山である。"
http://www.wikidata.org/entity/Q11357598,三郡山（さんぐんさん）は、福岡平野と筑豊盆地の間に位置する標高935.9mの山である。
http://www.wikidata.org/entity/Q11357697,三重嶽（さんじょうだけ）は、滋賀県高島市に所在する山である。
http://www.wikidata.org/entity/Q11358228,三鈷峰（さんこほう）は、鳥取県西伯郡大山町にある大山山系に属する山である。
http://www.wikidata.org/entity/Q11358312,三頭山（さんとうやま）は、徳島県美馬市にある山。
http://www.wikidata.org/entity/Q11358366,上ノ丸（うえのまる）は丹沢大山国定公園内、神奈川県清川村内に位置する標高879mの山。
http://www.wikidata.org/entity/Q11359104,上曽峠（うわそとうげ）は、茨城県石岡市と同桜川市の境にある標高309mの峠である。
http://www.wikidata.org/entity/Q11359506,"上河内岳（かみこうちだけ）は、静岡市葵区と長野県飯田市の境界に位置する標高2,803 mの山である。"
http://www.wikidata.org/entity/Q11360887,下市山（しもいちやま）は、福井県福井市の西部にある山である。
http://www.wikidata.org/entity/Q11361107,下津川山（しもつごうやま）は、群馬県利根郡みなかみ町と新潟県南魚沼市の境にある山である。
http://www.wikidata.org/entity/Q11361586,"不動ノ峰（ふどうのみね）は丹沢山地の丹沢主脈にある標高1,614mの山である。"
http://www.wikidata.org/entity/Q11361610,不動峠（ふどうとうげ）は、茨城県石岡市と同つくば市の境にある標高294mの峠。
http://www.wikidata.org/entity/Q11361964,与須毛堂森（よすけどうもり）は、青森県三戸郡田子町と秋田県鹿角市との境界にある山である。
http://www.wikidata.org/entity/Q11362630,両子山（ふたごさん、ふたごやま）は、大分県国東市にある国東半島の最高峰である。
http://www.wikidata.org/entity/Q11362665,両神山（りょうかみさん）は埼玉県秩父郡小鹿野町と秩父市の境目にある山。
http://www.wikidata.org/entity/Q11362787,"中ノ丸（なかのまる）は丹沢山地西部、神奈川県足柄上郡山北町と山梨県南都留郡道志村の境に位置する標高1,280mの山である。"
http://www.wikidata.org/entity/Q11362791,"中ノ岳（なかのだけ）は、新潟県南魚沼市と魚沼市にまたがる標高2,085 mの山。"
http://www.wikidata.org/entity/Q11363250,中吾妻山（なかあづまやま）は、福島県耶麻郡猪苗代町にある火山である。
http://www.wikidata.org/entity/Q11364008,"中山（なかやま）は、富山県中新川郡上市町にある標高1,255mの山である。"
http://www.wikidata.org/entity/Q11364335,"中岳（なかだけ）は、八ヶ岳連峰の一峰で標高約2,700 mの山。"
http://www.wikidata.org/entity/Q11364336,中岳（なかだけ）は、大分県竹田市（旧久住町）にあり、九重連山を形成する火山のひとつ。
http://www.wikidata.org/entity/Q11364337,"中岳（なかだけ/なかのだけ）は、長野県松本市と岐阜県高山市にまたがる飛騨山脈南部に位置する標高3,084mの山である。"
http://www.wikidata.org/entity/Q11364338,中岳（なかだけ）は、熊本県にある阿蘇山を構成する山の一つで、中央火口丘群のほぼ中央に位置し、最も活発な活動をしている火山である。
http://www.wikidata.org/entity/Q11364340,中岳（ちゅうだけ）は、岩手県八幡平市と秋田県鹿角市にまたがる山である。
http://www.wikidata.org/entity/Q11366225,中根山（なかねやま）は、岐阜県下呂市にある標高767.2mの山である。
http://www.wikidata.org/entity/Q11366433,"中津山（なかつさん）は、徳島県三好市に位置する祖谷山系に属する標高1,446.8mの山である"
http://www.wikidata.org/entity/Q11366434,中津山地（なかつさんち）とは丹沢山地東部の中津川および小鮎川に挟まれた地域にある延長約8km、幅約3km程の山塊である。
http://www.wikidata.org/entity/Q11366437,中津峰山（なかつみねさん）は、徳島県徳島市と勝浦郡勝浦町の境に位置する剣山系の標高773 mの山である。
http://www.wikidata.org/entity/Q11366491,中津明神山（なかつみょうじんさん）は、四国山地西部に属する山である。
http://www.wikidata.org/entity/Q11366815,"中白根山（なかしらねさん）は、赤石山脈（南アルプス）北部にある標高3,055mの山である。"
http://www.wikidata.org/entity/Q11366977,中葛城山（なかかつらぎさん）は、金剛山の南に位置する、標高937.7mの山であり、金剛山地に属している。
http://www.wikidata.org/entity/Q11366979,中蓮寺峰（ちゅうれんじみね）は、香川県三豊市と徳島県三好市の県境に位置する讃岐山脈に属する山である。
http://www.wikidata.org/entity/Q11368135,丸山（まるやま）は、茨城県桜川市にある標高218.4 mの山である。
http://www.wikidata.org/entity/Q11368137,丸山（まるやま）は、茨城県桜川市と石岡市との境に位置する標高576mの山である。
http://www.wikidata.org/entity/Q11368140,丸山（まるやま）は、鹿児島県薩摩川内市樋脇町塔之原（旧樋脇町）に聳える火山である。
http://www.wikidata.org/entity/Q11368313,"丸岳（まるたけ、まるだけ）は箱根山北西部、神奈川県足柄下郡箱根町と静岡県御殿場市の境にある標高1,156 mの山である。"
http://www.wikidata.org/entity/Q11368409,丸石（まるいし）は、徳島県那賀郡那賀町と同県三好市の境界に位置する山である。
http://www.wikidata.org/entity/Q11368414,丸笹山（まるささやま）は、徳島県三好市・美馬市・美馬郡つるぎ町の境界に位置する山である。
http://www.wikidata.org/entity/Q11368541,丹沢三峰（たんざわみつみね）とは神奈川県相模原市緑区と愛甲郡清川村の境にある東峰（本間ノ頭）、中峰（円山木ノ頭）、西峰（太礼ノ頭）の総称。
http://www.wikidata.org/entity/Q11368941,久住高原（くじゅうこうげん）は、大分県竹田市（旧久住町）に位置する高原。
http://www.wikidata.org/entity/Q11369438,久松山（きゅうしょうざん）は、鳥取県鳥取市にある山である。
http://www.wikidata.org/entity/Q11369787,久須夜ヶ岳（くすやがだけ）は、福井県小浜市に所在する山である。
http://www.wikidata.org/entity/Q11369847,乗鞍岳（のりくらだけ）は、福井県敦賀市と滋賀県高島市との県境にある山塊である。
http://www.wikidata.org/entity/Q11369848,乗鞍岳（のりくらだけ）は、飛騨山脈（北アルプス）北部の後立山連峰にある標高2469mの山。
http://www.wikidata.org/entity/Q11369976,九ツ山（ここのつやま）は、福島県東白川郡塙町板庭にある山である。
http://www.wikidata.org/entity/Q11370018,九六位山（くろくいさん）は、大分県大分市東部と臼杵市との境にある山である。
